sex,age,experience,managing,degree,web,back,web_mobile,ios,android,human,salary
0.0,28.5,6.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,55000.0
0.0,28.5,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,32.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,23000.0
0.0,32.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,36000.0
0.0,32.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,37000.0
0.0,28.5,8.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,95000.0
0.0,25.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,20000.0
0.0,22.0,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,8000.0
0.0,38.5,1.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,31000.0
0.0,35.5,6.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,37000.0
1.0,38.5,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,32.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,62000.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,45800.0
0.0,28.5,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,70000.0
0.0,38.5,15.0,1.0,4.5,1.0,1.0,1.0,1.0,1.0,1,61000.0
0.0,28.5,4.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,35000.0
0.0,28.5,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,15000.0
0.0,32.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,25000.0
0.0,22.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,28.5,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,65000.0
0.0,43.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,23000.0
0.0,25.0,3.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,20000.0
0.0,25.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,15000.0
0.0,32.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
1.0,25.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,18000.0
0.0,25.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,37000.0
0.0,25.0,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,28.5,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,32.0,15.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,31000.0
0.0,35.5,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,46000.0
0.0,22.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,15500.0
0.0,32.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,38000.0
0.0,25.0,4.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,32.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,68000.0
0.0,28.5,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,52520.0
0.0,32.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,27000.0
0.0,38.5,9.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,23300.0
0.0,43.0,15.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,85000.0
0.0,25.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,35.5,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,50000.0
0.0,28.5,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,38500.0
0.0,28.5,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,32000.0
0.0,38.5,9.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,41000.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,38000.0
0.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,62000.0
0.0,25.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,26930.0
1.0,43.0,15.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,28.5,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,16500.0
0.0,22.0,1.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,15000.0
0.0,28.5,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,25000.0
0.0,32.0,5.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,37000.0
0.0,25.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,28000.0
0.0,38.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,88000.0
0.0,43.0,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,140000.0
0.0,28.5,15.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,34000.0
0.0,28.5,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,26000.0
0.0,28.5,4.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,22500.0
0.0,22.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1,100000.0
1.0,28.5,3.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,21000.0
0.0,19.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,21500.0
0.0,28.5,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,21150.0
0.0,35.5,7.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,35.5,15.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,15000.0
0.0,22.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,24500.0
0.0,32.0,5.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,20000.0
0.0,28.5,4.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,1,40000.0
0.0,38.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,80000.0
0.0,28.5,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1,29000.0
0.0,35.5,15.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,39000.0
0.0,43.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,129000.0
1.0,38.5,9.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,35.5,15.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,90000.0
0.0,32.0,7.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,1,17000.0
0.0,32.0,8.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,48000.0
0.0,43.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,42000.0
0.0,22.0,0.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,18500.0
0.0,25.0,2.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,18500.0
0.0,32.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,44000.0
0.0,32.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,33600.0
0.0,38.5,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,15000.0
0.0,25.0,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,36000.0
1.0,32.0,15.0,0.0,2.5,1.0,1.0,1.0,1.0,1.0,1,35600.0
1.0,35.5,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,36000.0
0.0,32.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,43000.0
0.0,25.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,20000.0
0.0,28.5,2.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,25000.0
0.0,32.0,8.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,25.0,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,45000.0
0.0,38.5,15.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,1,51000.0
0.0,28.5,6.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,35000.0
0.0,32.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,41000.0
0.0,28.5,4.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,30000.0
0.0,43.0,15.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,55000.0
0.0,28.5,7.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,14000.0
0.0,25.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,52000.0
1.0,28.5,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,22400.0
0.0,32.0,9.0,1.0,3.5,0.0,1.0,0.0,0.0,0.0,1,39000.0
0.0,38.5,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,80000.0
0.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,60000.0
0.0,28.5,4.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,1,55000.0
0.0,28.5,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,16860.0
0.0,25.0,3.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,43000.0
0.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,80000.0
0.0,32.0,15.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1,80000.0
0.0,22.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,24000.0
1.0,28.5,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1,32000.0
0.0,32.0,7.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,60000.0
0.0,28.5,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1,12500.0
0.0,32.0,15.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,55000.0
0.0,28.5,5.0,0.0,3.5,0.0,1.0,0.0,0.0,0.0,1,62000.0
